quantile,model,method,trial,loss,hit_rate_in,hit_rate_out,dq_in,dq_out,binom_in,binom_out,traffic_in,traffic_out,kupiec_in,kupiec_out,independent_in,independent_out
0.01,asymmetric,RQ,4,0.033470508,0.010074231,0.015350877,0.350162076,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,5,0.033471129,0.010339343,0.015350877,0.268525259,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,RQ,6,0.033470561,0.010074231,0.015350877,0.35827228,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,7,0.033471734,0.00980912,0.015350877,0.340812322,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,RQ,8,0.033470586,0.010074231,0.015350877,0.34896762,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,9,0.033474171,0.010074231,0.014254386,0.309359763,0.999993968,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,10,0.033470478,0.00980912,0.015350877,0.385081172,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,RQ,11,0.033470504,0.010074231,0.015350877,0.350114629,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,12,0.033470464,0.010074231,0.015350877,0.355935831,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,13,0.0334705,0.010074231,0.015350877,0.313545046,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,14,0.033470494,0.010074231,0.015350877,0.355958739,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,15,0.033471853,0.010074231,0.015350877,0.310670902,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,16,0.033472695,0.010074231,0.015350877,0.355416304,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,17,0.033470495,0.010074231,0.015350877,0.313622007,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,18,0.033470473,0.010074231,0.015350877,0.35594451,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,19,0.033470457,0.010074231,0.015350877,0.355929318,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,20,0.033474844,0.010074231,0.014254386,0.313702374,0.999993939,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,21,0.033470525,0.010074231,0.015350877,0.350066353,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,22,0.033470455,0.010074231,0.015350877,0.355932059,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,23,0.033470679,0.010074231,0.015350877,0.350074114,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,24,0.033470506,0.010074231,0.015350877,0.350124743,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,25,0.0334705,0.010339343,0.015350877,0.328719172,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,RQ,26,0.033470503,0.010074231,0.015350877,0.350091941,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,27,0.033470478,0.010339343,0.015350877,0.328709406,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,RQ,28,0.033470525,0.010074231,0.015350877,0.313630762,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,29,0.033470478,0.010074231,0.015350877,0.355978458,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,igarch,RQ,0,0.03421496,0.010339343,0.013157895,0.999999582,0.992330392,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,1,0.034215457,0.010339343,0.013157895,0.999999583,0.992330617,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,2,0.034214908,0.010074231,0.013157895,0.99999977,0.992330295,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,RQ,3,0.034215624,0.010339343,0.013157895,0.99999958,0.992329851,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,4,0.034214998,0.010074231,0.012609649,0.999999764,0.993754413,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,RQ,5,0.034214601,0.010339343,0.013157895,0.999999586,0.992329775,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,6,0.034215766,0.010074231,0.01370614,0.999999757,0.999996356,0.934696286,0.12389859,green,green,1,1,0.993801977,0.64688881
0.01,igarch,RQ,7,0.03421693,0.010339343,0.012609649,0.999999607,0.993759406,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,8,0.034214502,0.010339343,0.013157895,0.999999585,0.992329891,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,9,0.034215063,0.010339343,0.013157895,0.999999581,0.992330565,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,10,0.034214578,0.010339343,0.013157895,0.999999586,0.992329931,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,11,0.03421553,0.010339343,0.013157895,0.999999562,0.99233175,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,12,0.034216079,0.010074231,0.012609649,0.999999799,0.993758781,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,RQ,13,0.034215076,0.010339343,0.012609649,0.999999632,0.993756363,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,14,0.034214995,0.010339343,0.012609649,0.99999963,0.993755224,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,15,0.034216765,0.010339343,0.01370614,0.999999562,0.999996366,0.805833555,0.12389859,green,green,1,1,0.992732008,0.64688881
0.01,igarch,RQ,16,0.034214518,0.010074231,0.013157895,0.999999772,0.992329855,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,RQ,17,0.034215111,0.010339343,0.012609649,0.999999632,0.993756366,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,18,0.034215138,0.010074231,0.012609649,0.999999802,0.993756753,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,RQ,19,0.034214571,0.010339343,0.013157895,0.999999586,0.992329954,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,20,0.034214898,0.010339343,0.012609649,0.999999572,0.993753729,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,21,0.034215684,0.010339343,0.013157895,0.99999958,0.992330906,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,22,0.034215206,0.010339343,0.012609649,0.999999634,0.993757454,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,23,0.034214544,0.010339343,0.013157895,0.999999585,0.992329895,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,24,0.034214961,0.010339343,0.012609649,0.999999573,0.993754662,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,25,0.034214973,0.010339343,0.013157895,0.999999587,0.992329738,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,26,0.034214821,0.010339343,0.013157895,0.999999587,0.992329793,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,27,0.034215386,0.010339343,0.013157895,0.999999572,0.992329776,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,28,0.034214641,0.010074231,0.013157895,0.999999772,0.992329793,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,RQ,29,0.034216071,0.010339343,0.013157895,0.999999577,0.992331919,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
