quantile,model,method,trial,loss,hit_rate_in,hit_rate_out,dq_in,dq_out,binom_in,binom_out,traffic_in,traffic_out,kupiec_in,kupiec_out,independent_in,independent_out
0.01,asymmetric,RQ,16,0.033474682,0.010074231,0.015350877,0.311151313,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,17,0.033475648,0.010074231,0.014254386,0.349421057,0.999993986,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,18,0.033470638,0.00980912,0.015350877,0.379300219,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,RQ,19,0.033470528,0.010074231,0.015350877,0.313632805,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,20,0.033470903,0.010074231,0.015350877,0.309983725,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,21,0.033472796,0.010074231,0.014802632,0.309500596,0.999990077,0.934696286,0.044832158,green,green,1,1,0.599275423,0.583580385
0.01,asymmetric,RQ,22,0.033481148,0.00980912,0.014254386,0.378392178,0.999994005,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,RQ,23,0.033471501,0.010074231,0.015350877,0.3147715,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,24,0.033470499,0.010074231,0.015350877,0.348876687,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,25,0.033470752,0.010074231,0.015350877,0.350110577,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,26,0.033701424,0.010074231,0.014802632,0.348814631,0.999991332,0.934696286,0.044832158,green,green,1,1,0.599275423,0.583580385
0.01,asymmetric,RQ,27,0.033477245,0.010074231,0.014254386,0.314536148,0.999993994,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,28,0.033470512,0.010074231,0.015350877,0.31032173,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,29,0.033562731,0.010074231,0.013157895,0.298481619,0.999998225,0.934696286,0.192983536,green,green,1,1,0.599275423,0.676898299
0.01,asymmetric,mle,0,0.033471359,0.010074231,0.015350877,0.310448358,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,1,0.033471875,0.010074231,0.015350877,0.310712976,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,2,0.033474688,0.010074231,0.014254386,0.348440847,0.99999397,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,3,0.033643507,0.00980912,0.012609649,0.343491912,0.771793808,1,0.239711158,green,green,1,1,0.621317422,0.705731284
0.01,asymmetric,mle,4,0.03347444,0.010074231,0.014254386,0.315190518,0.999993936,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,5,0.033471029,0.00980912,0.015350877,0.380446505,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,mle,6,0.033472818,0.010339343,0.015350877,0.318433136,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,mle,7,0.033470505,0.010074231,0.015350877,0.313629212,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,8,0.033470643,0.010339343,0.015350877,0.320468239,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,mle,9,0.033638579,0.010074231,0.015350877,0.992237061,0.999986972,0.934696286,0.03272195,green,green,1,1,0.939363862,0.550412733
0.01,asymmetric,mle,10,0.033475946,0.010074231,0.014254386,0.312976131,0.999993998,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,11,0.033470491,0.010074231,0.015350877,0.355949394,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,12,0.033479292,0.00980912,0.014254386,0.381540794,0.999994048,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,mle,13,0.033470497,0.00980912,0.015350877,0.381658501,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,mle,14,0.033470475,0.010074231,0.015350877,0.355973948,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,15,0.03347731,0.00980912,0.014254386,0.344819225,0.999993948,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,mle,16,0.033488298,0.00980912,0.014254386,0.340917968,0.999993781,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,mle,17,0.03347736,0.010074231,0.014254386,0.306699835,0.999993917,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,18,0.033475934,0.00980912,0.014254386,0.345570566,0.999993966,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,mle,19,0.033476236,0.010074231,0.014254386,0.310780351,0.999993966,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,20,0.033470514,0.010339343,0.015350877,0.320442001,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,mle,21,0.033473242,0.010074231,0.014254386,0.315135225,0.999993933,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,mle,22,0.033470465,0.010074231,0.015350877,0.355947907,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,23,0.035492317,0.00980912,0.013157895,0.185885673,0.576774151,1,0.192983536,green,green,1,1,0.608175962,0.676898299
0.01,asymmetric,mle,24,0.033485956,0.00980912,0.014254386,0.343653767,0.999994139,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,mle,25,0.033480172,0.010074231,0.01370614,0.304910679,0.99999639,0.934696286,0.12389859,green,green,1,1,0.599275423,0.64688881
0.01,asymmetric,mle,26,0.033476628,0.010339343,0.014254386,0.282303519,0.999993949,0.805833555,0.076079089,green,green,1,1,0.57674743,0.615761668
0.01,asymmetric,mle,27,0.033470499,0.00980912,0.015350877,0.346733983,0.999999376,1,0.03272195,green,green,1,1,0.621317422,0.550412733
0.01,asymmetric,mle,28,0.033470512,0.010074231,0.015350877,0.356011826,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,mle,29,0.033475652,0.010339343,0.014802632,0.27757478,0.99999964,0.805833555,0.044832158,green,green,1,1,0.57674743,0.583580385
0.01,igarch,RQ,0,0.034215855,0.010339343,0.013157895,0.999999572,0.992330353,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,1,0.034214492,0.010339343,0.013157895,0.999999585,0.992329901,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,2,0.034214548,0.010339343,0.013157895,0.999999585,0.992329932,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,3,0.034255892,0.010074231,0.012609649,0.999999773,0.993799336,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,RQ,4,0.034215502,0.010339343,0.013157895,0.999999583,0.992330651,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,5,0.034214585,0.010339343,0.013157895,0.999999586,0.992329973,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,6,0.034216226,0.010604454,0.013157895,0.999999251,0.992331236,0.682067531,0.192983536,green,green,1,1,0.991518433,0.676898299
0.01,igarch,RQ,7,0.034214864,0.010339343,0.012609649,0.999999572,0.9937537,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,8,0.034214798,0.010074231,0.012609649,0.999999764,0.993753004,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,RQ,9,0.034215069,0.010339343,0.012609649,0.999999632,0.993756258,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,10,0.034215182,0.010339343,0.012609649,0.999999634,0.993757511,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,11,0.034214708,0.010339343,0.013157895,0.999999587,0.992329784,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,12,0.034215329,0.010339343,0.012609649,0.999999581,0.993755229,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,13,0.034214918,0.010339343,0.013157895,0.99999957,0.992329738,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,14,0.034218117,0.010339343,0.013157895,0.999999598,0.992330122,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,15,0.034222554,0.010339343,0.012609649,0.999999613,0.993767609,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,16,0.034215716,0.010339343,0.01370614,0.999999561,0.999996355,0.805833555,0.12389859,green,green,1,1,0.992732008,0.64688881
0.01,igarch,RQ,17,0.034215369,0.010339343,0.013157895,0.999999583,0.992330026,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,18,0.034230203,0.010074231,0.01370614,0.999999688,0.999997533,0.934696286,0.12389859,green,green,1,1,0.993801977,0.64688881
0.01,igarch,RQ,19,0.034252351,0.010339343,0.012609649,0.999999526,0.993795855,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,20,0.03424111,0.010339343,0.012609649,0.999999631,0.993784651,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,21,0.034214917,0.010339343,0.012609649,0.999999572,0.993753834,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,22,0.034215055,0.010339343,0.012609649,0.999999632,0.993756062,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,23,0.034214674,0.010339343,0.013157895,0.999999586,0.992329741,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,24,0.034216627,0.010339343,0.013157895,0.999999576,0.992329738,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,25,0.034259043,0.010339343,0.012609649,0.999999536,0.99380198,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,RQ,26,0.034214475,0.010339343,0.013157895,0.999999585,0.99232989,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,27,0.034214967,0.010339343,0.013157895,0.99999957,0.992329737,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,28,0.034215574,0.010339343,0.013157895,0.999999562,0.992331722,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,RQ,29,0.034214564,0.010339343,0.013157895,0.999999585,0.992329911,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,0,0.034398677,0.010074231,0.012061404,0.99997424,0.699630415,0.934696286,0.3461546,green,green,1,1,0.993801977,0.733333957
0.01,igarch,mle,1,0.034215151,0.010339343,0.012609649,0.999999634,0.993757142,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,2,0.03421489,0.010339343,0.012609649,0.999999572,0.993754001,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,3,0.03421512,0.010074231,0.013157895,0.999999775,0.992330277,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,4,0.034214473,0.010074231,0.013157895,0.999999785,0.992329891,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,5,0.03422223,0.010339343,0.01370614,0.999999459,0.999996383,0.805833555,0.12389859,green,green,1,1,0.992732008,0.64688881
0.01,igarch,mle,6,0.03421469,0.010074231,0.013157895,0.999999776,0.992329956,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,7,0.034214666,0.010339343,0.013157895,0.999999586,0.992329749,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,8,0.034215183,0.010339343,0.012609649,0.99999958,0.993753894,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,9,0.034215026,0.010339343,0.012609649,0.999999631,0.993755459,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,10,0.034214886,0.010074231,0.013157895,0.999999776,0.992330091,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,11,0.03421489,0.010339343,0.013157895,0.999999583,0.992330296,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,12,0.034215099,0.010339343,0.012609649,0.999999633,0.99375673,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,13,0.034215528,0.010604454,0.012609649,0.999999339,0.993758231,0.682067531,0.239711158,green,green,1,1,0.991518433,0.705731284
0.01,igarch,mle,14,0.03443112,0.010074231,0.012061404,0.999960142,0.698468364,0.934696286,0.3461546,green,green,1,1,0.993801977,0.733333957
0.01,igarch,mle,15,0.034215494,0.010339343,0.013157895,0.999999587,0.992329836,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,16,0.034214527,0.010339343,0.013157895,0.999999585,0.992329922,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,17,0.034214559,0.010074231,0.013157895,0.999999772,0.99232983,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,18,0.03421498,0.010074231,0.012609649,0.999999779,0.993754593,0.934696286,0.239711158,green,green,1,1,0.993801977,0.705731284
0.01,igarch,mle,19,0.034214852,0.010074231,0.013157895,0.999999771,0.992329983,0.934696286,0.192983536,green,green,1,1,0.993801977,0.676898299
0.01,igarch,mle,20,0.034220513,0.010604454,0.01370614,0.999999105,0.999996378,0.682067531,0.12389859,green,green,1,1,0.991518433,0.64688881
0.01,igarch,mle,21,0.034215028,0.010339343,0.012609649,0.999999631,0.993755701,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,22,0.034214482,0.010339343,0.013157895,0.999999585,0.992329896,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,23,0.034215647,0.010339343,0.013157895,0.999999583,0.992330444,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,24,0.034214721,0.010339343,0.013157895,0.999999586,0.992329753,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,25,0.034215931,0.010339343,0.01370614,0.999999559,0.999996361,0.805833555,0.12389859,green,green,1,1,0.992732008,0.64688881
0.01,igarch,mle,26,0.034214977,0.010339343,0.013157895,0.999999585,0.992330086,0.805833555,0.192983536,green,green,1,1,0.992732008,0.676898299
0.01,igarch,mle,27,0.034214819,0.010339343,0.012609649,0.999999571,0.993753272,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
0.01,igarch,mle,28,0.034216073,0.010339343,0.01370614,0.999999556,0.999996365,0.805833555,0.12389859,green,green,1,1,0.992732008,0.64688881
0.01,igarch,mle,29,0.0342151,0.010339343,0.012609649,0.999999632,0.993756095,0.805833555,0.239711158,green,green,1,1,0.992732008,0.705731284
